ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
2017.12.26,958.99,940.57,966.40,933.16,961.17/td>,949.78,952.39,0.8800
,,,,,,ÇÏ¶ô-2.93,,
2017.12.22,961.95,943.47,969.38,936.04,964.14/td>,952.71,953.20,0.8800
,,,,,,ÇÏ¶ô-1.20,,
2017.12.21,963.16,944.66,970.60,937.22,965.35/td>,953.91,955.40,0.8800
,,,,,,ÇÏ¶ô-3.90,,
2017.12.20,967.10,948.52,974.57,941.05,969.30/td>,957.81,962.79,0.8800
,,,,,,ÇÏ¶ô-5.09,,
2017.12.19,972.24,953.56,979.75,946.05,974.45/td>,962.90,967.57,0.8800
,,,,,,ÇÏ¶ô-2.65,,
2017.12.18,974.91,956.19,982.44,948.66,977.13/td>,965.55,966.76,0.8800
,,,,,,ÇÏ¶ô-6.80,,
2017.12.15,981.78,962.92,989.36,955.34,984.01/td>,972.35,967.50,0.8900
,,,,,,»ó½Â5.88,,
2017.12.14,975.84,957.10,983.38,949.56,978.06/td>,966.47,968.90,0.8800
,,,,,,»ó½Â2.47,,
2017.12.13,973.35,954.65,980.87,947.13,975.56/td>,964.00,959.85,0.8800
,,,,,,»ó½Â1.30,,
2017.12.12,972.03,953.37,979.54,945.86,974.25/td>,962.70,962.09,0.8800
,,,,,,ÇÏ¶ô-0.18,,
2017.12.11,972.21,953.55,979.73,946.03,974.43/td>,962.88,962.37,0.8800
,,,,,,ÇÏ¶ô-0.66,,
2017.12.08,972.88,954.20,980.40,946.68,975.10/td>,963.54,966.09,0.8800
,,,,,,ÇÏ¶ô-8.04,,
2017.12.07,981.00,962.16,988.58,954.58,983.23/td>,971.58,972.74,0.8800
,,,,,,ÇÏ¶ô-4.26,,
2017.12.06,985.30,966.38,992.91,958.77,987.55/td>,975.84,962.92,0.8900
,,,,,,»ó½Â8.90,,
2017.12.05,976.31,957.57,983.86,950.02,978.54/td>,966.94,967.64,0.8800
,,,,,,»ó½Â2.98,,
2017.12.04,973.31,954.61,980.82,947.10,975.52/td>,963.96,963.53,0.8800
,,,,,,ÇÏ¶ô-0.48,,
2017.12.01,973.79,955.09,981.31,947.57,976.01/td>,964.44,963.16,0.8800
,,,,,,ÇÏ¶ô-4.25,,
2017.11.30,978.08,959.30,985.64,951.74,980.31/td>,968.69,966.51,0.8800
,,,,,,»ó½Â2.61,,
2017.11.29,975.45,956.71,982.98,949.18,977.67/td>,966.08,976.01,0.8900
,,,,,,ÇÏ¶ô-6.33,,
2017.11.28,981.84,962.98,989.42,955.40,984.07/td>,972.41,979.33,0.8900
,,,,,,ÇÏ¶ô-6.02,,
2017.11.27,987.92,968.94,995.55,961.31,990.17/td>,978.43,971.66,0.8900
,,,,,,»ó½Â2.31,,
2017.11.24,985.58,966.66,993.20,959.04,987.83/td>,976.12,978.29,0.8900
,,,,,,ÇÏ¶ô-0.60,,
2017.11.23,986.19,967.25,993.81,959.63,988.44/td>,976.72,981.08,0.8900
,,,,,,»ó½Â3.95,,
2017.11.22,982.20,963.34,989.79,955.75,984.44/td>,972.77,975.77,0.8900
,,,,,,»ó½Â1.13,,
2017.11.21,981.06,962.22,988.64,954.64,983.29/td>,971.64,976.19,0.8800
,,,,,,ÇÏ¶ô-8.39,,
2017.11.20,989.53,970.53,997.18,962.88,991.79/td>,980.03,977.83,0.8900
,,,,,,»ó½Â3.38,,
2017.11.17,986.12,967.18,993.74,959.56,988.36/td>,976.65,976.17,0.8800
,,,,,,»ó½Â4.94,,
2017.11.16,981.13,962.29,988.71,954.71,983.37/td>,971.71,987.42,0.8800
,,,,,,ÇÏ¶ô-13.41,,
2017.11.15,994.67,975.57,"1,002.35",967.89,996.94/td>,985.12,985.98,0.8800
,,,,,,»ó½Â3.04,,
2017.11.14,991.60,972.56,999.26,964.90,993.86/td>,982.08,986.49,0.8700
,,,,,,ÇÏ¶ô-6.12,,
2017.11.13,997.78,978.62,"1,005.49",970.91,"1,000.05/td>",988.20,983.10,0.8800
,,,,,,»ó½Â2.56,,
2017.11.10,995.20,976.08,"1,002.88",968.40,997.46/td>,985.64,982.45,0.8800
,,,,,,»ó½Â1.76,,
2017.11.09,993.42,974.34,"1,001.09",966.67,995.68/td>,983.88,978.53,0.8800
,,,,,,»ó½Â3.57,,
2017.11.08,989.81,970.81,997.46,963.16,992.07/td>,980.31,976.59,0.8700
,,,,,,»ó½Â5.86,,
2017.11.07,983.90,965.00,991.50,957.40,986.14/td>,974.45,981.24,0.8700
,,,,,,ÇÏ¶ô-1.38,,
2017.11.06,985.29,966.37,992.90,958.76,987.53/td>,975.83,974.47,0.8700
,,,,,,ÇÏ¶ô-2.07,,
2017.11.03,987.38,968.42,995.01,960.79,989.63/td>,977.90,976.11,0.8700
,,,,,,»ó½Â1.55,,
2017.11.02,985.82,966.88,993.43,959.27,988.06/td>,976.35,978.58,0.8700
,,,,,,ÇÏ¶ô-2.40,,
2017.11.01,988.24,969.26,995.87,961.63,990.49/td>,978.75,986.49,0.8700
,,,,,,ÇÏ¶ô-10.56,,
2017.10.31,998.90,979.72,"1,006.62",972.00,"1,001.18/td>",989.31,994.17,0.8800
,,,,,,ÇÏ¶ô-0.75,,
2017.10.30,999.66,980.46,"1,007.38",972.74,"1,001.94/td>",990.06,993.58,0.8800
,,,,,,ÇÏ¶ô-1.69,,
2017.10.27,"1,001.36",982.14,"1,009.10",974.40,"1,003.65/td>",991.75,985.58,0.8700
,,,,,,»ó½Â0.64,,
2017.10.26,"1,000.72",981.50,"1,008.45",973.77,"1,003.00/td>",991.11,992.92,0.8700
,,,,,,»ó½Â0.15,,
2017.10.25,"1,000.57",981.35,"1,008.30",973.62,"1,002.85/td>",990.96,990.26,0.8700
,,,,,,ÇÏ¶ô-2.44,,
2017.10.24,"1,003.03",983.77,"1,010.78",976.02,"1,005.32/td>",993.40,998.24,0.8700
,,,,,,»ó½Â0.16,,
2017.10.23,"1,002.87",983.61,"1,010.62",975.86,"1,005.15/td>",993.24,994.33,0.8700
,,,,,,ÇÏ¶ô-6.14,,
2017.10.20,"1,009.07",989.69,"1,016.86",981.90,"1,011.37/td>",999.38,"1,005.73",0.8800
,,,,,,ÇÏ¶ô-5.77,,
2017.10.19,"1,014.89",995.41,"1,022.74",987.56,"1,017.21/td>","1,005.15","1,000.00",0.8800
,,,,,,»ó½Â0.18,,
2017.10.18,"1,014.71",995.23,"1,022.55",987.39,"1,017.02/td>","1,004.97","1,008.69",0.8800
,,,,,,ÇÏ¶ô-4.39,,
2017.10.17,"1,019.15",999.57,"1,027.02",991.70,"1,021.47/td>","1,009.36","1,004.50",0.8900
,,,,,,»ó½Â0.50,,
2017.10.16,"1,018.64",999.08,"1,026.51",991.21,"1,020.96/td>","1,008.86","1,010.41",0.8900
,,,,,,»ó½Â1.36,,
2017.10.13,"1,017.27",997.73,"1,025.13",989.87,"1,019.59/td>","1,007.50","1,009.75",0.8900
,,,,,,ÇÏ¶ô-2.39,,
2017.10.12,"1,019.68","1,000.10","1,027.56",992.22,"1,022.00/td>","1,009.89","1,009.11",0.8900
,,,,,,ÇÏ¶ô-1.60,,
2017.10.11,"1,021.30","1,001.68","1,029.19",993.79,"1,023.62/td>","1,011.49","1,012.99",0.8900
,,,,,,»ó½Â0.81,,
2017.10.10,"1,020.48","1,000.88","1,028.36",993.00,"1,022.80/td>","1,010.68","1,016.86",0.8800
,,,,,,ÇÏ¶ô-8.43,,
2017.09.29,"1,028.99","1,009.23","1,036.94","1,001.28","1,031.33/td>","1,019.11","1,020.42",0.8800
,,,,,,»ó½Â1.11,,
2017.09.28,"1,027.87","1,008.13","1,035.81","1,000.19","1,030.21/td>","1,018.00","1,009.70",0.8800
,,,,,,»ó½Â4.70,,
2017.09.27,"1,023.12","1,003.48","1,031.03",995.57,"1,025.45/td>","1,013.30","1,012.07",0.8800
,,,,,,ÇÏ¶ô-5.24,,
2017.09.26,"1,028.41","1,008.67","1,036.36","1,000.72","1,030.76/td>","1,018.54","1,011.86",0.8900
,,,,,,»ó½Â9.00,,
2017.09.25,"1,019.33",999.75,"1,027.20",991.88,"1,021.65/td>","1,009.54","1,011.75",0.8900
,,,,,,ÇÏ¶ô-4.03,,
2017.09.22,"1,023.40","1,003.74","1,031.30",995.84,"1,025.73/td>","1,013.57","1,007.25",0.8900
,,,,,,»ó½Â3.59,,
2017.09.21,"1,019.77","1,000.19","1,027.65",992.31,"1,022.09/td>","1,009.98","1,004.58",0.8900
,,,,,,ÇÏ¶ô-2.95,,
2017.09.20,"1,022.75","1,003.11","1,030.65",995.21,"1,025.08/td>","1,012.93","1,013.23",0.8900
,,,,,,»ó½Â0.13,,
2017.09.19,"1,022.62","1,002.98","1,030.52",995.08,"1,024.95/td>","1,012.80","1,011.98",0.8900
,,,,,,ÇÏ¶ô-0.22,,
2017.09.18,"1,022.84","1,003.20","1,030.74",995.30,"1,025.17/td>","1,013.02","1,020.53",0.8900
,,,,,,ÇÏ¶ô-8.57,,
2017.09.15,"1,031.49","1,011.69","1,039.46","1,003.72","1,033.84/td>","1,021.59","1,028.94",0.9000
,,,,,,ÇÏ¶ô-4.21,,
2017.09.14,"1,035.75","1,015.85","1,043.75","1,007.85","1,038.10/td>","1,025.80","1,020.64",0.9000
,,,,,,ÇÏ¶ô-0.10,,
2017.09.13,"1,035.85","1,015.95","1,043.85","1,007.95","1,038.21/td>","1,025.90","1,025.09",0.9000
,,,,,,ÇÏ¶ô-3.46,,
2017.09.12,"1,039.34","1,019.38","1,047.37","1,011.35","1,041.71/td>","1,029.36","1,033.54",0.9100
,,,,,,ÇÏ¶ô-14.25,,
2017.09.11,"1,053.73","1,033.49","1,061.87","1,025.35","1,056.13/td>","1,043.61","1,040.59",0.9200
,,,,,,ÇÏ¶ô-5.41,,
2017.09.08,"1,059.19","1,038.85","1,067.37","1,030.67","1,061.60/td>","1,049.02","1,042.64",0.9200
,,,,,,»ó½Â12.13,,
2017.09.07,"1,046.94","1,026.84","1,055.03","1,018.75","1,049.33/td>","1,036.89","1,038.33",0.9100
,,,,,,ÇÏ¶ô-7.08,,
2017.09.06,"1,054.09","1,033.85","1,062.23","1,025.71","1,056.49/td>","1,043.97","1,041.76",0.9100
,,,,,,»ó½Â10.90,,
2017.09.05,"1,043.09","1,023.05","1,051.14","1,015.00","1,045.46/td>","1,033.07","1,031.50",0.9100
,,,,,,ÇÏ¶ô-0.17,,
2017.09.04,"1,043.26","1,023.22","1,051.32","1,015.16","1,045.63/td>","1,033.24","1,022.45",0.9100
,,,,,,»ó½Â13.80,,
2017.09.01,"1,029.32","1,009.56","1,037.28","1,001.60","1,031.67/td>","1,019.44","1,022.94",0.9000
,,,,,,ÇÏ¶ô-0.56,,
2017.08.31,"1,029.89","1,010.11","1,037.85","1,002.15","1,032.24/td>","1,020.00","1,017.44",0.9000
,,,,,,ÇÏ¶ô-1.65,,
2017.08.30,"1,031.56","1,011.74","1,039.52","1,003.78","1,033.90/td>","1,021.65","1,027.23",0.9000
,,,,,,ÇÏ¶ô-16.23,,
2017.08.29,"1,047.94","1,027.82","1,056.04","1,019.72","1,050.33/td>","1,037.88","1,031.15",0.9200
,,,,,,»ó½Â10.17,,
2017.08.28,"1,037.67","1,017.75","1,045.69","1,009.73","1,040.04/td>","1,027.71","1,033.26",0.9100
,,,,,,ÇÏ¶ô-0.11,,
2017.08.25,"1,037.78","1,017.86","1,045.80","1,009.84","1,040.15/td>","1,027.82","1,028.98",0.9100
,,,,,,ÇÏ¶ô-4.00,,
2017.08.24,"1,041.82","1,021.82","1,049.87","1,013.77","1,044.20/td>","1,031.82","1,038.57",0.9100
,,,,,,ÇÏ¶ô-2.53,,
2017.08.23,"1,044.38","1,024.32","1,052.45","1,016.25","1,046.76/td>","1,034.35","1,035.14",0.9100
,,,,,,ÇÏ¶ô-3.50,,
2017.08.22,"1,047.91","1,027.79","1,056.01","1,019.69","1,050.30/td>","1,037.85","1,044.12",0.9100
,,,,,,ÇÏ¶ô-7.85,,
2017.08.21,"1,055.84","1,035.56","1,063.99","1,027.41","1,058.24/td>","1,045.70","1,043.92",0.9100
,,,,,,ÇÏ¶ô-1.19,,
2017.08.18,"1,057.04","1,036.74","1,065.21","1,028.57","1,059.45/td>","1,046.89","1,037.21",0.9100
,,,,,,»ó½Â12.44,,
2017.08.17,"1,044.48","1,024.42","1,052.55","1,016.35","1,046.86/td>","1,034.45","1,035.20",0.9000
,,,,,,»ó½Â4.88,,
2017.08.16,"1,039.55","1,019.59","1,047.58","1,011.56","1,041.92/td>","1,029.57","1,029.16",0.9000
,,,,,,ÇÏ¶ô-10.07,,
2017.08.14,"1,049.72","1,029.56","1,057.83","1,021.45","1,052.11/td>","1,039.64","1,049.92",0.9100
,,,,,,ÇÏ¶ô-10.00,,
2017.08.11,"1,059.82","1,039.46","1,068.00","1,031.28","1,062.23/td>","1,049.64","1,045.20",0.9100
,,,,,,»ó½Â10.98,,
2017.08.10,"1,048.73","1,028.59","1,056.83","1,020.49","1,051.12/td>","1,038.66","1,031.78",0.9000
,,,,,,»ó½Â1.02,,
2017.08.09,"1,047.70","1,027.58","1,055.79","1,019.49","1,050.09/td>","1,037.64","1,021.79",0.9100
,,,,,,»ó½Â18.84,,
2017.08.08,"1,028.68","1,008.92","1,036.62","1,000.98","1,031.02/td>","1,018.80","1,017.88",0.9000
,,,,,,»ó½Â1.03,,
2017.08.07,"1,027.64","1,007.90","1,035.58",999.96,"1,029.98/td>","1,017.77","1,015.93",0.9000
,,,,,,ÇÏ¶ô-4.39,,
2017.08.04,"1,032.07","1,012.25","1,040.04","1,004.28","1,034.42/td>","1,022.16","1,025.65",0.9000
,,,,,,»ó½Â3.27,,
2017.08.03,"1,028.77","1,009.01","1,036.72","1,001.06","1,031.11/td>","1,018.89","1,013.95",0.9000
,,,,,,»ó½Â4.17,,
2017.08.02,"1,024.56","1,004.88","1,032.47",996.97,"1,026.89/td>","1,014.72","1,013.19",0.9000
,,,,,,ÇÏ¶ô-3.15,,
2017.08.01,"1,027.74","1,008.00","1,035.68","1,000.06","1,030.08/td>","1,017.87","1,016.81",0.9000
,,,,,,»ó½Â5.76,,
2017.07.31,"1,021.92","1,002.30","1,029.82",994.40,"1,024.25/td>","1,012.11","1,012.26",0.9000
,,,,,,»ó½Â3.57,,
2017.07.28,"1,018.32",998.76,"1,026.18",990.90,"1,020.64/td>","1,008.54","1,000.54",0.8900
,,,,,,»ó½Â6.38,,
2017.07.27,"1,011.88",992.44,"1,019.69",984.63,"1,014.18/td>","1,002.16","1,007.83",0.8900
,,,,,,»ó½Â0.64,,
2017.07.26,"1,011.23",991.81,"1,019.04",984.00,"1,013.53/td>","1,001.52",997.54,0.8900
,,,,,,ÇÏ¶ô-1.81,,
2017.07.25,"1,013.06",993.60,"1,020.88",985.78,"1,015.36/td>","1,003.33","1,004.00",0.8900
,,,,,,ÇÏ¶ô-2.45,,
2017.07.24,"1,015.53",996.03,"1,023.38",988.18,"1,017.84/td>","1,005.78","1,008.95",0.9000
,,,,,,»ó½Â4.88,,
2017.07.21,"1,010.60",991.20,"1,018.41",983.39,"1,012.91/td>","1,000.90","1,005.32",0.8900
,,,,,,ÇÏ¶ô-1.50,,
2017.07.20,"1,012.12",992.68,"1,019.94",984.86,"1,014.42/td>","1,002.40","1,003.04",0.8800
,,,,,,»ó½Â0.25,,
2017.07.19,"1,011.87",992.43,"1,019.68",984.62,"1,014.17/td>","1,002.15","1,005.09",0.8900
,,,,,,»ó½Â2.14,,
2017.07.18,"1,009.71",990.31,"1,017.51",982.51,"1,012.01/td>","1,000.01","1,001.64",0.8900
,,,,,,ÇÏ¶ô-2.21,,
2017.07.17,"1,011.94",992.50,"1,019.75",984.69,"1,014.24/td>","1,002.22","1,009.91",0.8800
,,,,,,ÇÏ¶ô-0.07,,
2017.07.14,"1,012.01",992.57,"1,019.83",984.75,"1,014.31/td>","1,002.29","1,003.22",0.8800
,,,,,,ÇÏ¶ô-3.91,,
2017.07.13,"1,015.96",996.44,"1,023.80",988.60,"1,018.27/td>","1,006.20","1,011.17",0.8800
,,,,,,ÇÏ¶ô-4.02,,
2017.07.12,"1,020.01","1,000.43","1,027.89",992.55,"1,022.34/td>","1,010.22","1,010.14",0.8800
,,,,,,»ó½Â2.78,,
2017.07.11,"1,017.21",997.67,"1,025.07",989.81,"1,019.52/td>","1,007.44","1,008.15",0.8700
,,,,,,ÇÏ¶ô-1.32,,
2017.07.10,"1,018.54",998.98,"1,026.41",991.11,"1,020.86/td>","1,008.76","1,013.99",0.8700
,,,,,,ÇÏ¶ô-5.21,,
2017.07.07,"1,023.80","1,004.14","1,031.71",996.23,"1,026.13/td>","1,013.97","1,019.26",0.8700
,,,,,,ÇÏ¶ô-8.65,,
2017.07.06,"1,032.53","1,012.71","1,040.51","1,004.73","1,034.89/td>","1,022.62","1,015.60",0.8800
,,,,,,»ó½Â6.77,,
2017.07.05,"1,025.70","1,006.00","1,033.62",998.08,"1,028.04/td>","1,015.85","1,016.23",0.8800
,,,,,,»ó½Â1.37,,
2017.07.04,"1,024.32","1,004.64","1,032.23",996.73,"1,026.65/td>","1,014.48","1,010.06",0.8800
,,,,,,ÇÏ¶ô-3.50,,
2017.07.03,"1,027.85","1,008.11","1,035.79","1,000.17","1,030.19/td>","1,017.98","1,018.25",0.8800
,,,,,,ÇÏ¶ô-3.82,,
2017.06.30,"1,031.71","1,011.89","1,039.68","1,003.92","1,034.06/td>","1,021.80","1,017.55",0.8900
,,,,,,»ó½Â9.09,,
2017.06.29,"1,022.53","1,002.89","1,030.43",994.99,"1,024.86/td>","1,012.71","1,016.34",0.8800
,,,,,,ÇÏ¶ô-9.90,,
2017.06.28,"1,032.52","1,012.70","1,040.50","1,004.72","1,034.88/td>","1,022.61","1,012.88",0.8900
,,,,,,»ó½Â4.15,,
2017.06.27,"1,028.33","1,008.59","1,036.28","1,000.64","1,030.68/td>","1,018.46","1,014.61",0.8900
,,,,,,»ó½Â0.09,,
2017.06.26,"1,028.24","1,008.50","1,036.19","1,000.55","1,030.59/td>","1,018.37","1,025.04",0.8900
,,,,,,ÇÏ¶ô-4.28,,
2017.06.23,"1,032.56","1,012.74","1,040.54","1,004.76","1,034.92/td>","1,022.65","1,025.02",0.8900
,,,,,,ÇÏ¶ô-6.80,,
2017.06.22,"1,039.43","1,019.47","1,047.46","1,011.44","1,041.80/td>","1,029.45","1,026.10",0.9000
,,,,,,»ó½Â0.21,,
2017.06.21,"1,039.22","1,019.26","1,047.25","1,011.23","1,041.59/td>","1,029.24","1,021.24",0.8900
,,,,,,»ó½Â9.52,,
2017.06.20,"1,029.61","1,009.83","1,037.56","1,001.88","1,031.95/td>","1,019.72","1,013.35",0.8900
,,,,,,ÇÏ¶ô-0.72,,
2017.06.19,"1,030.33","1,010.55","1,038.29","1,002.59","1,032.68/td>","1,020.44","1,021.96",0.9000
,,,,,,»ó½Â2.11,,
2017.06.16,"1,028.20","1,008.46","1,036.15","1,000.51","1,030.54/td>","1,018.33","1,012.72",0.8900
,,,,,,ÇÏ¶ô-9.12,,
2017.06.15,"1,037.41","1,017.49","1,045.43","1,009.47","1,039.77/td>","1,027.45","1,029.73",0.9100
,,,,,,»ó½Â6.94,,
2017.06.14,"1,030.40","1,010.62","1,038.36","1,002.66","1,032.75/td>","1,020.51","1,025.76",0.9000
,,,,,,ÇÏ¶ô-4.81,,
2017.06.13,"1,035.26","1,015.38","1,043.26","1,007.38","1,037.62/td>","1,025.32","1,024.89",0.9000
,,,,,,ÇÏ¶ô-2.13,,
2017.06.12,"1,037.41","1,017.49","1,045.43","1,009.47","1,039.77/td>","1,027.45","1,016.45",0.9000
,,,,,,»ó½Â9.70,,
2017.06.09,"1,027.62","1,007.88","1,035.56",999.94,"1,029.96/td>","1,017.75","1,022.77",0.9000
,,,,,,ÇÏ¶ô-3.73,,
2017.06.08,"1,031.38","1,011.58","1,039.35","1,003.61","1,033.73/td>","1,021.48","1,022.18",0.9100
,,,,,,ÇÏ¶ô-7.10,,
2017.06.07,"1,038.55","1,018.61","1,046.58","1,010.58","1,040.92/td>","1,028.58","1,021.98",0.9100
,,,,,,»ó½Â17.09,,
2017.06.05,"1,021.30","1,001.68","1,029.19",993.79,"1,023.62/td>","1,011.49","1,015.08",0.9000
,,,,,,»ó½Â4.31,,
2017.06.02,"1,016.94",997.42,"1,024.80",989.56,"1,019.26/td>","1,007.18","1,005.70",0.8900
,,,,,,ÇÏ¶ô-1.82,,
2017.06.01,"1,018.78",999.22,"1,026.65",991.35,"1,021.10/td>","1,009.00","1,012.68",0.8900
,,,,,,ÇÏ¶ô-0.48,,
2017.05.31,"1,019.27",999.69,"1,027.14",991.82,"1,021.59/td>","1,009.48","1,014.30",0.9000
,,,,,,ÇÏ¶ô-4.03,,
2017.05.30,"1,023.34","1,003.68","1,031.24",995.78,"1,025.67/td>","1,013.51","1,006.88",0.9000
,,,,,,»ó½Â6.42,,
2017.05.29,"1,016.85",997.33,"1,024.71",989.47,"1,019.17/td>","1,007.09","1,006.47",0.8900
,,,,,,ÇÏ¶ô-0.11,,
2017.05.26,"1,016.96",997.44,"1,024.82",989.58,"1,019.28/td>","1,007.20","1,000.31",0.9000
,,,,,,»ó½Â5.85,,
2017.05.25,"1,011.06",991.64,"1,018.87",983.83,"1,013.36/td>","1,001.35","1,009.63",0.8900
,,,,,,ÇÏ¶ô-3.83,,
2017.05.24,"1,014.93",995.43,"1,022.77",987.59,"1,017.24/td>","1,005.18","1,002.33",0.8900
,,,,,,ÇÏ¶ô-5.34,,
2017.05.23,"1,020.32","1,000.72","1,028.20",992.84,"1,022.64/td>","1,010.52","1,005.72",0.8900
,,,,,,»ó½Â5.85,,
2017.05.22,"1,014.41",994.93,"1,022.25",987.09,"1,016.72/td>","1,004.67","1,014.17",0.8900
,,,,,,ÇÏ¶ô-2.50,,
2017.05.19,"1,016.93",997.41,"1,024.79",989.55,"1,019.25/td>","1,007.17","1,009.65",0.8900
,,,,,,ÇÏ¶ô-7.44,,
2017.05.18,"1,024.45","1,004.77","1,032.36",996.86,"1,026.78/td>","1,014.61","1,007.89",0.9000
,,,,,,»ó½Â18.79,,
2017.05.17,"1,005.47",986.17,"1,013.24",978.40,"1,007.76/td>",995.82,991.22,0.8800
,,,,,,»ó½Â11.75,,
2017.05.16,993.61,974.53,"1,001.29",966.85,995.87/td>,984.07,990.10,0.8800
,,,,,,ÇÏ¶ô-4.14,,
2017.05.15,997.79,978.63,"1,005.50",970.92,"1,000.06/td>",988.21,994.48,0.8700
,,,,,,ÇÏ¶ô-4.22,,
2017.05.12,"1,002.05",982.81,"1,009.79",975.07,"1,004.33/td>",992.43,993.63,0.8800
,,,,,,»ó½Â3.90,,
2017.05.11,998.11,978.95,"1,005.82",971.24,"1,000.39/td>",988.53,992.61,0.8700
,,,,,,ÇÏ¶ô-8.75,,
2017.05.10,"1,006.95",987.61,"1,014.73",979.83,"1,009.24/td>",997.28,995.39,0.8700
,,,,,,ÇÏ¶ô-9.03,,
2017.05.08,"1,016.07",996.55,"1,023.92",988.70,"1,018.38/td>","1,006.31","1,003.41",0.8800
,,,,,,»ó½Â1.08,,
2017.05.04,"1,014.98",995.48,"1,022.82",987.64,"1,017.29/td>","1,005.23","1,003.24",0.8800
,,,,,,ÇÏ¶ô-3.34,,
2017.05.02,"1,018.35",998.79,"1,026.21",990.93,"1,020.67/td>","1,008.57","1,013.19",0.8900
,,,,,,ÇÏ¶ô-14.81,,
2017.04.28,"1,033.30","1,013.46","1,041.28","1,005.48","1,035.66/td>","1,023.38","1,015.96",0.8900
,,,,,,»ó½Â4.69,,
2017.04.27,"1,028.57","1,008.81","1,036.51","1,000.87","1,030.91/td>","1,018.69","1,012.01",0.8900
,,,,,,»ó½Â3.13,,
2017.04.26,"1,025.41","1,005.71","1,033.33",997.79,"1,027.74/td>","1,015.56","1,017.92",0.8900
,,,,,,ÇÏ¶ô-5.55,,
2017.04.25,"1,031.01","1,011.21","1,038.97","1,003.25","1,033.36/td>","1,021.11","1,030.55",0.9000
,,,,,,ÇÏ¶ô-5.52,,
2017.04.24,"1,036.58","1,016.68","1,044.59","1,008.67","1,038.94/td>","1,026.63","1,032.57",0.9000
,,,,,,ÇÏ¶ô-14.71,,
2017.04.21,"1,051.44","1,031.24","1,059.56","1,023.12","1,053.83/td>","1,041.34","1,043.61",0.9100
,,,,,,ÇÏ¶ô-2.87,,
2017.04.20,"1,054.33","1,034.09","1,062.48","1,025.94","1,056.74/td>","1,044.21","1,047.08",0.9100
,,,,,,ÇÏ¶ô-2.51,,
2017.04.19,"1,056.87","1,036.57","1,065.03","1,028.41","1,059.28/td>","1,046.72","1,049.38",0.9100
,,,,,,ÇÏ¶ô-3.81,,
2017.04.18,"1,060.72","1,040.34","1,068.91","1,032.15","1,063.13/td>","1,050.53","1,042.42",0.9100
,,,,,,»ó½Â0.59,,
2017.04.17,"1,060.12","1,039.76","1,068.31","1,031.57","1,062.53/td>","1,049.94","1,049.05",0.9200
,,,,,,»ó½Â2.00,,
2017.04.14,"1,058.10","1,037.78","1,066.27","1,029.61","1,060.51/td>","1,047.94","1,036.97",0.9100
,,,,,,»ó½Â10.15,,
2017.04.13,"1,047.85","1,027.73","1,055.95","1,019.63","1,050.24/td>","1,037.79","1,049.92",0.9100
,,,,,,ÇÏ¶ô-1.03,,
2017.04.12,"1,048.89","1,028.75","1,056.99","1,020.65","1,051.28/td>","1,038.82","1,044.63",0.9100
,,,,,,»ó½Â3.59,,
2017.04.11,"1,045.27","1,025.19","1,053.34","1,017.12","1,047.65/td>","1,035.23","1,030.65",0.9000
,,,,,,»ó½Â10.09,,
2017.04.10,"1,035.08","1,015.20","1,043.07","1,007.21","1,037.44/td>","1,025.14","1,019.36",0.8900
,,,,,,ÇÏ¶ô-0.18,,
2017.04.07,"1,035.26","1,015.38","1,043.26","1,007.38","1,037.62/td>","1,025.32","1,020.25",0.9000
,,,,,,»ó½Â3.28,,
2017.04.06,"1,031.95","1,012.13","1,039.92","1,004.16","1,034.30/td>","1,022.04","1,017.89",0.9000
,,,,,,»ó½Â6.79,,
2017.04.05,"1,025.09","1,005.41","1,033.01",997.49,"1,027.43/td>","1,015.25","1,009.70",0.9000
,,,,,,ÇÏ¶ô-1.31,,
2017.04.04,"1,026.42","1,006.70","1,034.34",998.78,"1,028.75/td>","1,016.56","1,005.10",0.9000
,,,,,,»ó½Â12.34,,
2017.04.03,"1,013.96",994.48,"1,021.79",986.65,"1,016.27/td>","1,004.22","1,005.30",0.8900
,,,,,,»ó½Â4.94,,
2017.03.31,"1,008.97",989.59,"1,016.76",981.80,"1,011.27/td>",999.28,998.52,0.8900
,,,,,,ÇÏ¶ô-6.57,,
2017.03.30,"1,015.60",996.10,"1,023.45",988.25,"1,017.92/td>","1,005.85","1,002.56",0.9000
,,,,,,»ó½Â1.70,,
2017.03.29,"1,013.89",994.41,"1,021.72",986.58,"1,016.19/td>","1,004.15","1,000.31",0.9000
,,,,,,ÇÏ¶ô-1.63,,
2017.03.28,"1,015.53",996.03,"1,023.38",988.18,"1,017.84/td>","1,005.78","1,007.00",0.9000
,,,,,,ÇÏ¶ô-2.73,,
2017.03.27,"1,018.29",998.73,"1,026.15",990.87,"1,020.61/td>","1,008.51","1,014.82",0.9000
,,,,,,ÇÏ¶ô-0.93,,
2017.03.24,"1,019.23",999.65,"1,027.10",991.78,"1,021.55/td>","1,009.44","1,008.96",0.8900
,,,,,,ÇÏ¶ô-1.55,,
