ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
,,,,,,ÇÏ¶ô-0.64,,
2017.08.11,172.94,169.52,179.79,162.67,179.79/td>,171.23,170.69,0.1400
,,,,,,»ó½Â0.27,,
2017.08.10,172.66,169.26,179.50,162.42,179.50/td>,170.96,169.27,0.1400
,,,,,,»ó½Â0.88,,
2017.08.09,171.78,168.38,178.58,161.58,178.58/td>,170.08,167.61,0.1400
,,,,,,»ó½Â2.03,,
2017.08.08,169.73,166.37,176.45,159.65,176.45/td>,168.05,167.49,0.1400
,,,,,,»ó½Â0.46,,
2017.08.07,169.26,165.92,175.96,159.22,175.96/td>,167.59,167.37,0.1400
,,,,,,»ó½Â0.25,,
2017.08.04,169.01,165.67,175.70,158.98,175.70/td>,167.34,167.47,0.1400
,,,,,,ÇÏ¶ô-0.21,,
2017.08.03,169.22,165.88,175.92,159.18,175.92/td>,167.55,166.94,0.1400
,,,,,,»ó½Â0.59,,
2017.08.02,168.62,165.30,175.30,158.62,175.30/td>,166.96,166.26,0.1400
,,,,,,»ó½Â0.09,,
2017.08.01,168.53,165.21,175.21,158.53,175.21/td>,166.87,166.67,0.1400
,,,,,,»ó½Â0.46,,
2017.07.31,168.07,164.75,174.73,158.09,174.73/td>,166.41,165.85,0.1400
,,,,,,»ó½Â0.10,,
2017.07.28,167.97,164.65,174.62,158.00,174.62/td>,166.31,165.28,0.1400
,,,,,,»ó½Â0.62,,
2017.07.27,167.34,164.04,173.97,157.41,173.97/td>,165.69,165.73,0.1400
,,,,,,ÇÏ¶ô-0.23,,
2017.07.26,167.57,164.27,174.21,157.63,174.21/td>,165.92,165.44,0.1400
,,,,,,»ó½Â0.45,,
2017.07.25,167.12,163.82,173.74,157.20,173.74/td>,165.47,165.29,0.1400
,,,,,,»ó½Â0.41,,
2017.07.24,166.71,163.41,173.31,156.81,173.31/td>,165.06,165.92,0.1400
,,,,,,ÇÏ¶ô-0.44,,
2017.07.21,167.15,163.85,173.77,157.23,173.77/td>,165.50,166.35,0.1400
,,,,,,ÇÏ¶ô-1.06,,
2017.07.20,168.22,164.90,174.88,158.24,174.88/td>,166.56,166.25,0.1400
,,,,,,»ó½Â0.23,,
2017.07.19,167.99,164.67,174.64,158.02,174.64/td>,166.33,166.68,0.1400
,,,,,,ÇÏ¶ô-0.07,,
2017.07.18,168.06,164.74,174.72,158.08,174.72/td>,166.40,166.76,0.1400
,,,,,,ÇÏ¶ô-0.24,,
2017.07.17,168.30,164.98,174.97,158.31,174.97/td>,166.64,167.59,0.1400
,,,,,,ÇÏ¶ô-0.78,,
2017.07.14,169.09,165.75,175.79,159.05,175.79/td>,167.42,167.75,0.1400
,,,,,,ÇÏ¶ô-0.34,,
2017.07.13,169.43,166.09,176.14,159.38,176.14/td>,167.76,168.72,0.1400
,,,,,,ÇÏ¶ô-0.99,,
2017.07.12,170.43,167.07,177.18,160.32,177.18/td>,168.75,168.88,0.1400
,,,,,,ÇÏ¶ô-0.39,,
2017.07.11,170.83,167.45,177.59,160.69,177.59/td>,169.14,169.09,0.1400
,,,,,,ÇÏ¶ô-0.17,,
2017.07.10,171.00,167.62,177.77,160.85,177.77/td>,169.31,169.94,0.1400
,,,,,,ÇÏ¶ô-0.45,,
2017.07.07,171.45,168.07,178.24,161.28,178.24/td>,169.76,169.48,0.1400
,,,,,,ÇÏ¶ô-0.47,,
2017.07.06,171.93,168.53,178.74,161.72,178.74/td>,170.23,169.02,0.1400
,,,,,,»ó½Â0.49,,
2017.07.05,171.43,168.05,178.22,161.26,178.22/td>,169.74,168.91,0.1400
,,,,,,»ó½Â0.71,,
2017.07.04,170.72,167.34,177.48,160.58,177.48/td>,169.03,168.97,0.1400
,,,,,,ÇÏ¶ô-0.11,,
2017.07.03,170.83,167.45,177.59,160.69,177.59/td>,169.14,168.97,0.1400
,,,,,,»ó½Â0.69,,
2017.06.30,170.13,166.77,176.87,160.03,176.87/td>,168.45,167.79,0.1400
,,,,,,»ó½Â0.41,,
2017.06.29,169.72,166.36,176.44,159.64,176.44/td>,168.04,167.90,0.1400
,,,,,,ÇÏ¶ô-0.17,,
2017.06.28,169.89,166.53,176.62,159.80,176.62/td>,168.21,165.84,0.1400
,,,,,,»ó½Â1.46,,
2017.06.27,168.41,165.09,175.08,158.42,175.08/td>,166.75,165.84,0.1400
,,,,,,»ó½Â0.73,,
2017.06.26,167.68,164.36,174.32,157.72,174.32/td>,166.02,166.72,0.1400
,,,,,,ÇÏ¶ô-0.43,,
2017.06.23,168.11,164.79,174.77,158.13,174.77/td>,166.45,167.07,0.1400
,,,,,,ÇÏ¶ô-0.77,,
2017.06.22,168.89,165.55,175.58,158.86,175.58/td>,167.22,167.25,0.1400
,,,,,,ÇÏ¶ô-0.33,,
2017.06.21,169.22,165.88,175.92,159.18,175.92/td>,167.55,166.42,0.1400
,,,,,,»ó½Â1.09,,
2017.06.20,168.12,164.80,174.78,158.14,174.78/td>,166.46,166.01,0.1400
,,,,,,»ó½Â0.25,,
2017.06.19,167.87,164.55,174.52,157.90,174.52/td>,166.21,166.06,0.1400
,,,,,,»ó½Â0.06,,
2017.06.16,167.81,164.49,174.45,157.85,174.45/td>,166.15,165.63,0.1400
,,,,,,»ó½Â0.28,,
2017.06.15,167.52,164.22,174.16,157.58,174.16/td>,165.87,165.87,0.1400
,,,,,,»ó½Â0.26,,
2017.06.14,167.26,163.96,173.89,157.33,173.89/td>,165.61,166.24,0.1400
,,,,,,ÇÏ¶ô-0.70,,
2017.06.13,167.97,164.65,174.62,158.00,174.62/td>,166.31,165.82,0.1400
,,,,,,ÇÏ¶ô-0.05,,
2017.06.12,168.02,164.70,174.67,158.05,174.67/td>,166.36,165.14,0.1400
,,,,,,»ó½Â0.83,,
2017.06.09,167.18,163.88,173.80,157.26,173.80/td>,165.53,166.21,0.1400
,,,,,,ÇÏ¶ô-0.16,,
2017.06.08,167.34,164.04,173.97,157.41,173.97/td>,165.69,165.88,0.1400
,,,,,,ÇÏ¶ô-0.26,,
2017.06.07,167.60,164.30,174.24,157.66,174.24/td>,165.95,165.06,0.1400
,,,,,,»ó½Â1.00,,
2017.06.05,166.59,163.31,173.19,156.71,173.19/td>,164.95,165.22,0.1400
,,,,,,ÇÏ¶ô-0.46,,
2017.06.02,167.06,163.76,173.68,157.14,173.68/td>,165.41,166.26,0.1400
,,,,,,ÇÏ¶ô-0.44,,
2017.06.01,167.50,164.20,174.14,157.56,174.14/td>,165.85,164.63,0.1400
,,,,,,»ó½Â0.81,,
2017.05.31,166.69,163.39,173.29,156.79,173.29/td>,165.04,164.59,0.1400
,,,,,,»ó½Â0.28,,
2017.05.30,166.40,163.12,172.99,156.53,172.99/td>,164.76,164.30,0.1400
,,,,,,»ó½Â0.41,,
2017.05.29,165.99,162.71,172.56,156.14,172.56/td>,164.35,163.53,0.1400
,,,,,,»ó½Â0.61,,
2017.05.26,165.37,162.11,171.92,155.56,171.92/td>,163.74,162.73,0.1400
,,,,,,»ó½Â0.63,,
2017.05.25,164.74,161.48,171.26,154.96,171.26/td>,163.11,163.60,0.1400
,,,,,,ÇÏ¶ô-0.33,,
2017.05.24,165.07,161.81,171.61,155.27,171.61/td>,163.44,162.89,0.1400
,,,,,,ÇÏ¶ô-0.02,,
2017.05.23,165.09,161.83,171.63,155.29,171.63/td>,163.46,162.36,0.1400
,,,,,,»ó½Â0.77,,
2017.05.22,164.31,161.07,170.82,154.56,170.82/td>,162.69,163.67,0.1400
,,,,,,ÇÏ¶ô-0.54,,
2017.05.19,164.86,161.60,171.39,155.07,171.39/td>,163.23,163.66,0.1400
,,,,,,ÇÏ¶ô-0.35,,
2017.05.18,165.21,161.95,171.75,155.41,171.75/td>,163.58,162.76,0.1400
,,,,,,»ó½Â0.63,,
2017.05.17,164.57,161.33,171.09,154.81,171.09/td>,162.95,162.36,0.1400
,,,,,,»ó½Â0.68,,
2017.05.16,163.89,160.65,170.38,154.16,170.38/td>,162.27,163.06,0.1400
,,,,,,ÇÏ¶ô-0.50,,
2017.05.15,164.39,161.15,170.90,154.64,170.90/td>,162.77,163.30,0.1400
,,,,,,ÇÏ¶ô-0.59,,
2017.05.12,164.99,161.73,171.52,155.20,171.52/td>,163.36,163.61,0.1400
2017.05.11,164.99,161.73,171.52,155.20,171.52/td>,163.36,164.07,0.1400
,,,,,,ÇÏ¶ô-1.04,,
2017.05.10,166.04,162.76,172.62,156.18,172.62/td>,164.40,163.90,0.1400
,,,,,,»ó½Â0.32,,
2017.05.08,165.72,162.44,172.28,155.88,172.28/td>,164.08,164.16,0.1400
,,,,,,ÇÏ¶ô-0.38,,
2017.05.04,166.10,162.82,172.68,156.24,172.68/td>,164.46,163.90,0.1400
,,,,,,»ó½Â0.51,,
2017.05.02,165.58,162.32,172.14,155.76,172.14/td>,163.95,164.35,0.1400
,,,,,,ÇÏ¶ô-0.97,,
2017.04.28,166.56,163.28,173.16,156.68,173.16/td>,164.92,163.71,0.1400
,,,,,,»ó½Â0.64,,
2017.04.27,165.92,162.64,172.49,156.07,172.49/td>,164.28,163.37,0.1400
,,,,,,»ó½Â0.45,,
2017.04.26,165.46,162.20,172.02,155.64,172.02/td>,163.83,164.26,0.1400
,,,,,,»ó½Â0.13,,
2017.04.25,165.33,162.07,171.88,155.52,171.88/td>,163.70,164.53,0.1400
,,,,,,ÇÏ¶ô-0.41,,
2017.04.24,165.75,162.47,172.31,155.91,172.31/td>,164.11,165.22,0.1400
,,,,,,ÇÏ¶ô-1.02,,
2017.04.21,166.78,163.48,173.38,156.88,173.38/td>,165.13,165.85,0.1400
,,,,,,ÇÏ¶ô-0.23,,
2017.04.20,167.01,163.71,173.62,157.10,173.62/td>,165.36,165.80,0.1400
,,,,,,ÇÏ¶ô-0.46,,
2017.04.19,167.47,164.17,174.11,157.53,174.11/td>,165.82,165.45,0.1400
,,,,,,ÇÏ¶ô-0.27,,
2017.04.18,167.75,164.43,174.39,157.79,174.39/td>,166.09,165.22,0.1400
,,,,,,»ó½Â0.82,,
2017.04.17,166.92,163.62,173.53,157.01,173.53/td>,165.27,165.47,0.1400
,,,,,,ÇÏ¶ô-0.47,,
2017.04.14,167.39,164.09,174.02,157.46,174.02/td>,165.74,164.50,0.1400
,,,,,,»ó½Â1.20,,
2017.04.13,166.18,162.90,172.76,156.32,172.76/td>,164.54,165.94,0.1400
,,,,,,ÇÏ¶ô-0.65,,
2017.04.12,166.84,163.54,173.44,156.94,173.44/td>,165.19,165.83,0.1400
,,,,,,ÇÏ¶ô-0.72,,
2017.04.11,167.56,164.26,174.20,157.62,174.20/td>,165.91,165.30,0.1400
,,,,,,»ó½Â0.59,,
2017.04.10,166.97,163.67,173.58,157.06,173.58/td>,165.32,164.46,0.1400
,,,,,,»ó½Â0.85,,
2017.04.07,166.11,162.83,172.69,156.25,172.69/td>,164.47,164.27,0.1400
,,,,,,»ó½Â0.20,,
2017.04.06,165.91,162.63,172.48,156.06,172.48/td>,164.27,163.39,0.1400
,,,,,,»ó½Â0.73,,
2017.04.05,165.17,161.91,171.71,155.37,171.71/td>,163.54,162.67,0.1400
,,,,,,»ó½Â0.12,,
2017.04.04,165.05,161.79,171.59,155.25,171.59/td>,163.42,162.01,0.1400
,,,,,,»ó½Â0.75,,
2017.04.03,164.29,161.05,170.80,154.54,170.80/td>,162.67,162.53,0.1400
,,,,,,»ó½Â0.29,,
2017.03.31,164.00,160.76,170.49,154.27,170.49/td>,162.38,162.27,0.1400
,,,,,,ÇÏ¶ô-0.07,,
2017.03.30,164.07,160.83,170.57,154.33,170.57/td>,162.45,162.02,0.1400
,,,,,,»ó½Â0.21,,
2017.03.29,163.86,160.62,170.35,154.13,170.35/td>,162.24,162.15,0.1400
,,,,,,»ó½Â0.10,,
2017.03.28,163.76,160.52,170.24,154.04,170.24/td>,162.14,162.48,0.1400
,,,,,,ÇÏ¶ô-0.11,,
2017.03.27,163.87,160.63,170.36,154.14,170.36/td>,162.25,163.21,0.1400
,,,,,,ÇÏ¶ô-0.88,,
2017.03.24,164.76,161.50,171.28,154.98,171.28/td>,163.13,162.91,0.1400
,,,,,,ÇÏ¶ô-0.31,,
2017.03.23,165.07,161.81,171.61,155.27,171.61/td>,163.44,163.57,0.1400
,,,,,,ÇÏ¶ô-0.24,,
2017.03.22,165.31,162.05,171.86,155.50,171.86/td>,163.68,162.09,0.1400
,,,,,,»ó½Â1.02,,
2017.03.21,164.28,161.04,170.79,154.53,170.79/td>,162.66,163.44,0.1400
,,,,,,»ó½Â0.15,,
2017.03.20,164.13,160.89,170.63,154.39,170.63/td>,162.51,164.53,0.1400
,,,,,,ÇÏ¶ô-1.97,,
2017.03.17,166.12,162.84,172.70,156.26,172.70/td>,164.48,164.83,0.1400
,,,,,,ÇÏ¶ô-0.15,,
2017.03.16,166.27,162.99,172.86,156.40,172.86/td>,164.63,166.34,0.1400
,,,,,,ÇÏ¶ô-1.16,,
2017.03.15,167.44,164.14,174.07,157.51,174.07/td>,165.79,166.24,0.1400
,,,,,,ÇÏ¶ô-0.68,,
2017.03.14,168.13,164.81,174.79,158.15,174.79/td>,166.47,166.62,0.1400
,,,,,,»ó½Â0.04,,
2017.03.13,168.09,164.77,174.75,158.11,174.75/td>,166.43,167.71,0.1400
,,,,,,ÇÏ¶ô-1.22,,
2017.03.10,169.32,165.98,176.03,159.27,176.03/td>,167.65,166.90,0.1400
,,,,,,ÇÏ¶ô-0.58,,
2017.03.09,169.91,166.55,176.64,159.82,176.64/td>,168.23,166.05,0.1400
,,,,,,»ó½Â1.95,,
2017.03.08,167.94,164.62,174.59,157.97,174.59/td>,166.28,166.84,0.1400
,,,,,,ÇÏ¶ô-0.42,,
2017.03.07,168.36,165.04,175.03,158.37,175.03/td>,166.70,167.74,0.1400
,,,,,,ÇÏ¶ô-0.88,,
2017.03.06,169.25,165.91,175.95,159.21,175.95/td>,167.58,167.29,0.1400
,,,,,,ÇÏ¶ô-0.02,,
2017.03.03,169.27,165.93,175.98,159.22,175.98/td>,167.60,166.09,0.1400
,,,,,,»ó½Â1.16,,
2017.03.02,168.10,164.78,174.76,158.12,174.76/td>,166.44,165.20,0.1400
,,,,,,»ó½Â1.92,,
2017.02.28,166.16,162.88,172.74,156.30,172.74/td>,164.52,165.04,0.1400
,,,,,,ÇÏ¶ô-0.85,,
2017.02.27,167.02,163.72,173.63,157.11,173.63/td>,165.37,165.01,0.1400
,,,,,,»ó½Â0.32,,
2017.02.24,166.70,163.40,173.30,156.80,173.30/td>,165.05,165.93,0.1400
,,,,,,ÇÏ¶ô-0.89,,
2017.02.23,167.59,164.29,174.23,157.65,174.23/td>,165.94,166.27,0.1400
,,,,,,ÇÏ¶ô-0.73,,
2017.02.22,168.33,165.01,175.00,158.34,175.00/td>,166.67,167.03,0.1400
,,,,,,ÇÏ¶ô-0.30,,
2017.02.21,168.63,165.31,175.31,158.63,175.31/td>,166.97,167.57,0.1400
,,,,,,ÇÏ¶ô-0.51,,
2017.02.20,169.15,165.81,175.85,159.11,175.85/td>,167.48,167.17,0.1400
,,,,,,»ó½Â0.01,,
2017.02.17,169.14,165.80,175.84,159.10,175.84/td>,167.47,166.45,0.1400
,,,,,,»ó½Â0.84,,
2017.02.16,168.29,164.97,174.96,158.30,174.96/td>,166.63,166.46,0.1400
,,,,,,»ó½Â0.05,,
2017.02.15,168.24,164.92,174.90,158.26,174.90/td>,166.58,167.09,0.1400
,,,,,,»ó½Â0.55,,
2017.02.14,167.69,164.37,174.33,157.73,174.33/td>,166.03,167.40,0.1400
,,,,,,ÇÏ¶ô-1.45,,
2017.02.13,169.15,165.81,175.85,159.11,175.85/td>,167.48,167.68,0.1400
,,,,,,»ó½Â0.27,,
2017.02.10,168.88,165.54,175.57,158.85,175.57/td>,167.21,167.29,0.1400
,,,,,,»ó½Â0.02,,
2017.02.09,168.86,165.52,175.54,158.84,175.54/td>,167.19,167.38,0.1400
,,,,,,ÇÏ¶ô-0.33,,
2017.02.08,169.19,165.85,175.89,159.15,175.89/td>,167.52,167.63,0.1400
,,,,,,ÇÏ¶ô-0.16,,
2017.02.07,169.35,166.01,176.06,159.30,176.06/td>,167.68,167.20,0.1400
,,,,,,»ó½Â0.62,,
2017.02.06,168.73,165.39,175.41,158.71,175.41/td>,167.06,168.17,0.1400
,,,,,,ÇÏ¶ô-1.29,,
2017.02.03,170.03,166.67,176.76,159.94,176.76/td>,168.35,168.54,0.1400
,,,,,,»ó½Â0.21,,
2017.02.02,169.82,166.46,176.54,159.74,176.54/td>,168.14,168.97,0.1400
,,,,,,ÇÏ¶ô-0.88,,
2017.02.01,170.71,167.33,177.47,160.57,177.47/td>,169.02,169.94,0.1400
,,,,,,ÇÏ¶ô-0.80,,
2017.01.31,171.51,168.13,178.31,161.33,178.31/td>,169.82,169.70,0.1400
,,,,,,ÇÏ¶ô-0.32,,
2017.01.26,171.84,168.44,178.64,161.64,178.64/td>,170.14,170.89,0.1400
,,,,,,ÇÏ¶ô-0.51,,
2017.01.25,172.35,168.95,179.18,162.12,179.18/td>,170.65,170.74,0.1400
,,,,,,ÇÏ¶ô-0.57,,
2017.01.24,172.93,169.51,179.78,162.66,179.78/td>,171.22,171.04,0.1400
,,,,,,»ó½Â0.13,,
2017.01.23,172.80,169.38,179.64,162.54,179.64/td>,171.09,171.43,0.1400
,,,,,,ÇÏ¶ô-0.45,,
2017.01.20,173.25,169.83,180.11,162.97,180.11/td>,171.54,172.19,0.1400
,,,,,,ÇÏ¶ô-0.59,,
2017.01.19,173.85,170.41,180.73,163.53,180.73/td>,172.13,170.96,0.1400
,,,,,,»ó½Â0.89,,
2017.01.18,172.95,169.53,179.80,162.68,179.80/td>,171.24,172.51,0.1400
,,,,,,ÇÏ¶ô-0.30,,
2017.01.17,173.25,169.83,180.11,162.97,180.11/td>,171.54,172.13,0.1400
,,,,,,ÇÏ¶ô-1.22,,
2017.01.16,174.48,171.04,181.39,164.13,181.39/td>,172.76,171.60,0.1400
,,,,,,»ó½Â1.16,,
2017.01.13,173.31,169.89,180.18,163.02,180.18/td>,171.60,171.62,0.1400
,,,,,,ÇÏ¶ô-0.36,,
2017.01.12,173.67,170.25,180.55,163.37,180.55/td>,171.96,173.25,0.1400
,,,,,,ÇÏ¶ô-1.35,,
2017.01.11,175.04,171.58,181.97,164.65,181.97/td>,173.31,174.35,0.1400
,,,,,,ÇÏ¶ô-0.47,,
2017.01.10,175.51,172.05,182.46,165.10,182.46/td>,173.78,175.31,0.1400
,,,,,,ÇÏ¶ô-1.53,,
2017.01.09,177.06,173.56,184.07,166.55,184.07/td>,175.31,174.37,0.1400
,,,,,,»ó½Â1.33,,
2017.01.06,175.71,172.25,182.67,165.29,182.67/td>,173.98,173.48,0.1400
,,,,,,»ó½Â0.04,,
2017.01.05,175.67,172.21,182.63,165.25,182.63/td>,173.94,173.46,0.1400
,,,,,,»ó½Â0.21,,
2017.01.04,175.46,172.00,182.41,165.05,182.41/td>,173.73,173.18,0.1400
,,,,,,»ó½Â0.63,,
2017.01.03,174.83,171.37,181.75,164.45,181.75/td>,173.10,173.10,0.1400
,,,,,,ÇÏ¶ô-0.06,,
2017.01.02,174.89,171.43,181.81,164.51,181.81/td>,173.16,173.26,0.1400
,,,,,,»ó½Â0.92,,
2016.12.30,173.96,170.52,180.85,163.63,180.85/td>,172.24,173.26,0.1400
,,,,,,ÇÏ¶ô-0.97,,
2016.12.29,174.94,171.48,181.87,164.55,181.87/td>,173.21,173.63,0.1400
,,,,,,ÇÏ¶ô-0.59,,
2016.12.28,175.53,172.07,182.49,165.11,182.49/td>,173.80,173.27,0.1400
,,,,,,»ó½Â0.25,,
2016.12.27,175.28,171.82,182.22,164.88,182.22/td>,173.55,172.49,0.1400
,,,,,,»ó½Â0.67,,
2016.12.26,174.60,171.16,181.52,164.24,181.52/td>,172.88,173.14,0.1400
,,,,,,ÇÏ¶ô-0.41,,
2016.12.23,175.02,171.56,181.95,164.63,181.95/td>,173.29,172.61,0.1400
,,,,,,»ó½Â0.22,,
2016.12.22,174.80,171.34,181.72,164.42,181.72/td>,173.07,172.05,0.1400
,,,,,,»ó½Â0.87,,
2016.12.21,173.92,170.48,180.81,163.59,180.81/td>,172.20,171.54,0.1400
,,,,,,»ó½Â0.48,,
2016.12.20,173.43,170.01,180.30,163.14,180.30/td>,171.72,170.82,0.1400
,,,,,,»ó½Â0.56,,
2016.12.19,172.87,169.45,179.71,162.61,179.71/td>,171.16,170.59,0.1400
,,,,,,»ó½Â0.38,,
2016.12.16,172.48,169.08,179.31,162.25,179.31/td>,170.78,170.15,0.1400
,,,,,,»ó½Â0.21,,
2016.12.15,172.27,168.87,179.09,162.05,179.09/td>,170.57,168.57,0.1400
,,,,,,»ó½Â1.48,,
2016.12.14,170.78,167.40,177.54,160.64,177.54/td>,169.09,168.23,0.1400
,,,,,,»ó½Â0.48,,
2016.12.13,170.29,166.93,177.04,160.18,177.04/td>,168.61,168.84,0.1400
,,,,,,»ó½Â0.06,,
2016.12.12,170.23,166.87,176.97,160.13,176.97/td>,168.55,168.62,0.1400
,,,,,,»ó½Â0.15,,
2016.12.09,170.08,166.72,176.82,159.98,176.82/td>,168.40,168.09,0.1400
,,,,,,»ó½Â0.22,,
2016.12.08,169.86,166.50,176.58,159.78,176.58/td>,168.18,169.56,0.1400
,,,,,,ÇÏ¶ô-0.99,,
2016.12.07,170.86,167.48,177.62,160.72,177.62/td>,169.17,170.31,0.1400
,,,,,,ÇÏ¶ô-1.07,,
2016.12.06,171.94,168.54,178.75,161.73,178.75/td>,170.24,170.52,0.1400
,,,,,,ÇÏ¶ô-0.11,,
2016.12.05,172.05,168.65,178.86,161.84,178.86/td>,170.35,170.07,0.1400
,,,,,,»ó½Â0.09,,
2016.12.02,171.96,168.56,178.77,161.75,178.77/td>,170.26,170.01,0.1400
,,,,,,»ó½Â0.98,,
2016.12.01,170.97,167.59,177.74,160.82,177.74/td>,169.28,169.23,0.1400
,,,,,,ÇÏ¶ô-0.59,,
2016.11.30,171.56,168.18,178.36,161.38,178.36/td>,169.87,168.98,0.1400
,,,,,,»ó½Â0.41,,
2016.11.29,171.15,167.77,177.93,160.99,177.93/td>,169.46,168.93,0.1400
,,,,,,»ó½Â0.73,,
2016.11.28,170.41,167.05,177.16,160.30,177.16/td>,168.73,169.80,0.1400
,,,,,,ÇÏ¶ô-0.67,,
2016.11.25,171.09,167.71,177.87,160.93,177.87/td>,169.40,170.11,0.1400
,,,,,,ÇÏ¶ô-0.39,,
2016.11.24,171.48,168.10,178.27,161.31,178.27/td>,169.79,169.78,0.1400
,,,,,,ÇÏ¶ô-0.01,,
2016.11.23,171.49,168.11,178.29,161.31,178.29/td>,169.80,170.19,0.1400
,,,,,,ÇÏ¶ô-0.32,,
2016.11.22,171.82,168.42,178.62,161.62,178.62/td>,170.12,171.23,0.1400
,,,,,,ÇÏ¶ô-0.60,,
2016.11.21,172.42,169.02,179.25,162.19,179.25/td>,170.72,171.15,0.1400
,,,,,,ÇÏ¶ô-0.50,,
2016.11.18,172.93,169.51,179.78,162.66,179.78/td>,171.22,170.47,0.1400
,,,,,,»ó½Â0.50,,
2016.11.17,172.42,169.02,179.25,162.19,179.25/td>,170.72,169.71,0.1400
,,,,,,»ó½Â0.30,,
2016.11.16,172.12,168.72,178.94,161.90,178.94/td>,170.42,170.30,0.1400
,,,,,,»ó½Â0.63,,
2016.11.15,171.48,168.10,178.27,161.31,178.27/td>,169.79,171.25,0.1400
,,,,,,ÇÏ¶ô-1.47,,
2016.11.14,172.97,169.55,179.82,162.70,179.82/td>,171.26,170.44,0.1400
,,,,,,»ó½Â0.29,,
2016.11.11,172.67,169.27,179.51,162.43,179.51/td>,170.97,168.89,0.1400
,,,,,,»ó½Â1.80,,
2016.11.10,170.86,167.48,177.62,160.72,177.62/td>,169.17,167.69,0.1400
,,,,,,»ó½Â0.19,,
2016.11.09,170.66,167.30,177.42,160.54,177.42/td>,168.98,167.59,0.1400
,,,,,,»ó½Â1.83,,
2016.11.08,168.82,165.48,175.50,158.80,175.50/td>,167.15,168.29,0.1400
,,,,,,ÇÏ¶ô-1.45,,
2016.11.07,170.28,166.92,177.03,160.17,177.03/td>,168.60,168.85,0.1400
,,,,,,ÇÏ¶ô-0.37,,
2016.11.04,170.65,167.29,177.41,160.53,177.41/td>,168.97,168.47,0.1400
,,,,,,»ó½Â0.29,,
2016.11.03,170.36,167.00,177.11,160.25,177.11/td>,168.68,169.57,0.1400
,,,,,,ÇÏ¶ô-0.64,,
2016.11.02,171.01,167.63,177.78,160.86,177.78/td>,169.32,168.33,0.1400
,,,,,,»ó½Â1.06,,
2016.11.01,169.94,166.58,176.67,159.85,176.67/td>,168.26,168.83,0.1400
,,,,,,ÇÏ¶ô-0.52,,
2016.10.31,170.46,167.10,177.21,160.35,177.21/td>,168.78,168.65,0.1400
,,,,,,»ó½Â0.14,,
2016.10.28,170.32,166.96,177.07,160.21,177.07/td>,168.64,168.02,0.1400
,,,,,,»ó½Â0.29,,
2016.10.27,170.03,166.67,176.76,159.94,176.76/td>,168.35,167.03,0.1400
,,,,,,»ó½Â1.02,,
2016.10.26,169.00,165.66,175.69,158.97,175.69/td>,167.33,167.51,0.1400
,,,,,,»ó½Â0.32,,
2016.10.25,168.68,165.34,175.36,158.66,175.36/td>,167.01,167.49,0.1400
,,,,,,»ó½Â0.14,,
2016.10.24,168.53,165.21,175.21,158.53,175.21/td>,166.87,167.81,0.1400
,,,,,,ÇÏ¶ô-0.96,,
2016.10.21,169.50,166.16,176.22,159.44,176.22/td>,167.83,166.57,0.1400
,,,,,,»ó½Â0.80,,
2016.10.20,168.70,165.36,175.38,158.68,175.38/td>,167.03,166.41,0.1400
,,,,,,»ó½Â0.49,,
2016.10.19,168.20,164.88,174.86,158.22,174.86/td>,166.54,168.01,0.1400
,,,,,,ÇÏ¶ô-0.69,,
2016.10.18,168.90,165.56,175.59,158.87,175.59/td>,167.23,169.22,0.1400
,,,,,,ÇÏ¶ô-1.89,,
2016.10.17,170.81,167.43,177.57,160.67,177.57/td>,169.12,168.24,0.1400
,,,,,,»ó½Â1.09,,
2016.10.14,169.71,166.35,176.43,159.63,176.43/td>,168.03,167.56,0.1400
,,,,,,ÇÏ¶ô-0.71,,
2016.10.13,170.42,167.06,177.17,160.31,177.17/td>,168.74,167.06,0.1400
,,,,,,»ó½Â1.65,,
2016.10.12,168.76,165.42,175.44,158.74,175.44/td>,167.09,166.17,0.1400
,,,,,,»ó½Â0.16,,
2016.10.11,168.59,165.27,175.27,158.59,175.27/td>,166.93,165.81,0.1400
,,,,,,»ó½Â1.47,,
2016.10.10,167.11,163.81,173.73,157.19,173.73/td>,165.46,166.17,0.1400
,,,,,,ÇÏ¶ô-0.66,,
2016.10.07,167.78,164.46,174.42,157.82,174.42/td>,166.12,165.94,0.1400
,,,,,,ÇÏ¶ô-0.05,,
2016.10.06,167.83,164.51,174.47,157.87,174.47/td>,166.17,166.43,0.1400
,,,,,,ÇÏ¶ô-0.23,,
2016.10.05,168.06,164.74,174.72,158.08,174.72/td>,166.40,165.28,0.1400
,,,,,,»ó½Â0.54,,
2016.10.04,167.51,164.21,174.15,157.57,174.15/td>,165.86,165.36,0.1400
,,,,,,»ó½Â1.00,,
2016.09.30,166.50,163.22,173.10,156.62,173.10/td>,164.86,163.97,0.1400
,,,,,,»ó½Â0.31,,
2016.09.29,166.19,162.91,172.77,156.33,172.77/td>,164.55,163.93,0.1400
