ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
2017.12.06,-,-,5.35,4.23,-/td>,4.79,4.77,-
,,,,,,»ó½Â0.01,,
2017.12.05,-,-,5.34,4.22,-/td>,4.78,4.79,-
,,,,,,ÇÏ¶ô-0.01,,
2017.12.04,-,-,5.35,4.23,-/td>,4.79,4.79,-
,,,,,,»ó½Â0.01,,
2017.12.01,-,-,5.34,4.22,-/td>,4.78,4.78,-
,,,,,,»ó½Â0.01,,
2017.11.30,-,-,5.33,4.21,-/td>,4.77,4.76,-
2017.11.29,-,-,5.33,4.21,-/td>,4.77,4.79,-
,,,,,,ÇÏ¶ô-0.02,,
2017.11.28,-,-,5.35,4.23,-/td>,4.79,4.79,-
,,,,,,»ó½Â0.01,,
2017.11.27,-,-,5.34,4.22,-/td>,4.78,4.77,-
2017.11.24,-,-,5.34,4.22,-/td>,4.78,4.79,-
2017.11.23,-,-,5.34,4.22,-/td>,4.78,4.80,-
,,,,,,ÇÏ¶ô-0.03,,
2017.11.22,-,-,5.38,4.24,-/td>,4.81,4.83,-
,,,,,,ÇÏ¶ô-0.01,,
2017.11.21,-,-,5.39,4.25,-/td>,4.82,4.84,-
,,,,,,ÇÏ¶ô-0.02,,
2017.11.20,-,-,5.41,4.27,-/td>,4.84,4.83,-
,,,,,,»ó½Â0.01,,
2017.11.17,-,-,5.40,4.26,-/td>,4.83,4.86,-
,,,,,,ÇÏ¶ô-0.02,,
2017.11.16,-,-,5.42,4.28,-/td>,4.85,4.91,-
,,,,,,ÇÏ¶ô-0.06,,
2017.11.15,-,-,5.49,4.33,-/td>,4.91,4.92,-
,,,,,,ÇÏ¶ô-0.03,,
2017.11.14,-,-,5.52,4.36,-/td>,4.94,4.94,-
,,,,,,»ó½Â0.01,,
2017.11.13,-,-,5.51,4.35,-/td>,4.93,4.92,-
2017.11.10,-,-,5.51,4.35,-/td>,4.93,4.91,-
,,,,,,»ó½Â0.02,,
2017.11.09,-,-,5.49,4.33,-/td>,4.91,4.91,-
2017.11.08,-,-,5.49,4.33,-/td>,4.91,4.89,-
,,,,,,»ó½Â0.01,,
2017.11.07,-,-,5.48,4.32,-/td>,4.90,4.92,-
,,,,,,ÇÏ¶ô-0.02,,
2017.11.06,-,-,5.50,4.34,-/td>,4.92,4.90,-
,,,,,,»ó½Â0.03,,
2017.11.03,-,-,5.47,4.31,-/td>,4.89,4.90,-
,,,,,,ÇÏ¶ô-0.01,,
2017.11.02,-,-,5.48,4.32,-/td>,4.90,4.92,-
,,,,,,ÇÏ¶ô-0.03,,
2017.11.01,-,-,5.51,4.35,-/td>,4.93,4.94,-
,,,,,,ÇÏ¶ô-0.02,,
2017.10.31,-,-,5.53,4.37,-/td>,4.95,4.95,-
,,,,,,ÇÏ¶ô-0.01,,
2017.10.30,-,-,5.54,4.38,-/td>,4.96,4.98,-
,,,,,,ÇÏ¶ô-0.01,,
2017.10.27,-,-,5.55,4.39,-/td>,4.97,4.95,-
,,,,,,»ó½Â0.01,,
2017.10.26,-,-,5.54,4.38,-/td>,4.96,4.97,-
,,,,,,ÇÏ¶ô-0.01,,
2017.10.25,-,-,5.55,4.39,-/td>,4.97,4.97,-
,,,,,,ÇÏ¶ô-0.01,,
2017.10.24,-,-,5.57,4.39,-/td>,4.98,4.98,-
2017.10.23,-,-,5.57,4.39,-/td>,4.98,4.98,-
,,,,,,»ó½Â0.01,,
2017.10.20,-,-,5.55,4.39,-/td>,4.97,4.98,-
,,,,,,ÇÏ¶ô-0.02,,
2017.10.19,-,-,5.58,4.40,-/td>,4.99,4.98,-
,,,,,,»ó½Â0.01,,
2017.10.18,-,-,5.57,4.39,-/td>,4.98,4.98,-
,,,,,,»ó½Â0.01,,
2017.10.17,-,-,5.55,4.39,-/td>,4.97,4.96,-
,,,,,,»ó½Â0.01,,
2017.10.16,-,-,5.54,4.38,-/td>,4.96,4.98,-
,,,,,,ÇÏ¶ô-0.02,,
2017.10.13,-,-,5.57,4.39,-/td>,4.98,4.99,-
2017.10.12,-,-,5.57,4.39,-/td>,4.98,5.00,-
,,,,,,ÇÏ¶ô-0.01,,
2017.10.11,-,-,5.58,4.40,-/td>,4.99,5.01,-
,,,,,,ÇÏ¶ô-0.04,,
2017.10.10,-,-,5.62,4.44,-/td>,5.03,5.04,-
,,,,,,ÇÏ¶ô-0.03,,
2017.09.29,-,-,5.66,4.46,-/td>,5.06,5.05,-
,,,,,,»ó½Â0.03,,
2017.09.28,-,-,5.62,4.44,-/td>,5.03,5.01,-
,,,,,,»ó½Â0.02,,
2017.09.27,-,-,5.60,4.42,-/td>,5.01,5.00,-
,,,,,,»ó½Â0.02,,
2017.09.26,-,-,5.58,4.40,-/td>,4.99,4.97,-
2017.09.25,-,-,5.58,4.40,-/td>,4.99,5.00,-
,,,,,,»ó½Â0.01,,
2017.09.22,-,-,5.57,4.39,-/td>,4.98,4.98,-
2017.09.21,-,-,5.57,4.39,-/td>,4.98,4.97,-
,,,,,,»ó½Â0.01,,
2017.09.20,-,-,5.55,4.39,-/td>,4.97,4.97,-
2017.09.19,-,-,5.55,4.39,-/td>,4.97,4.96,-
,,,,,,ÇÏ¶ô-0.02,,
2017.09.18,-,-,5.58,4.40,-/td>,4.99,4.99,-
,,,,,,ÇÏ¶ô-0.01,,
2017.09.15,-,-,5.59,4.41,-/td>,5.00,4.98,-
,,,,,,»ó½Â0.02,,
2017.09.14,-,-,5.57,4.39,-/td>,4.98,4.96,-
,,,,,,»ó½Â0.02,,
2017.09.13,-,-,5.54,4.38,-/td>,4.96,4.97,-
,,,,,,ÇÏ¶ô-0.01,,
2017.09.12,-,-,5.55,4.39,-/td>,4.97,4.97,-
2017.09.11,-,-,5.55,4.39,-/td>,4.97,4.96,-
,,,,,,»ó½Â0.02,,
2017.09.08,-,-,5.53,4.37,-/td>,4.95,4.97,-
,,,,,,ÇÏ¶ô-0.03,,
2017.09.07,-,-,5.57,4.39,-/td>,4.98,4.99,-
,,,,,,ÇÏ¶ô-0.01,,
2017.09.06,-,-,5.58,4.40,-/td>,4.99,4.98,-
,,,,,,»ó½Â0.01,,
2017.09.05,-,-,5.57,4.39,-/td>,4.98,4.98,-
,,,,,,»ó½Â0.02,,
2017.09.04,-,-,5.54,4.38,-/td>,4.96,4.94,-
,,,,,,»ó½Â0.03,,
2017.09.01,-,-,5.51,4.35,-/td>,4.93,4.95,-
,,,,,,ÇÏ¶ô-0.02,,
2017.08.31,-,-,5.53,4.37,-/td>,4.95,4.94,-
,,,,,,»ó½Â0.01,,
2017.08.30,-,-,5.52,4.36,-/td>,4.94,4.95,-
,,,,,,»ó½Â0.01,,
2017.08.29,-,-,5.51,4.35,-/td>,4.93,4.93,-
,,,,,,ÇÏ¶ô-0.01,,
2017.08.28,-,-,5.52,4.36,-/td>,4.94,4.97,-
,,,,,,ÇÏ¶ô-0.03,,
2017.08.25,-,-,5.55,4.39,-/td>,4.97,4.96,-
2017.08.24,-,-,5.55,4.39,-/td>,4.97,4.98,-
,,,,,,ÇÏ¶ô-0.02,,
2017.08.23,-,-,5.58,4.40,-/td>,4.99,5.00,-
,,,,,,ÇÏ¶ô-0.02,,
2017.08.22,-,-,5.60,4.42,-/td>,5.01,5.01,-
2017.08.21,-,-,5.60,4.42,-/td>,5.01,5.02,-
,,,,,,ÇÏ¶ô-0.02,,
2017.08.18,-,-,5.62,4.44,-/td>,5.03,5.00,-
,,,,,,»ó½Â0.04,,
2017.08.17,-,-,5.58,4.40,-/td>,4.99,5.01,-
2017.08.16,-,-,5.58,4.40,-/td>,4.99,5.01,-
,,,,,,ÇÏ¶ô-0.02,,
2017.08.14,-,-,5.60,4.42,-/td>,5.01,5.04,-
,,,,,,ÇÏ¶ô-0.04,,
2017.08.11,-,-,5.64,4.46,-/td>,5.05,5.02,-
,,,,,,»ó½Â0.04,,
2017.08.10,-,-,5.60,4.42,-/td>,5.01,4.99,-
,,,,,,»ó½Â0.02,,
2017.08.09,-,-,5.58,4.40,-/td>,4.99,4.95,-
,,,,,,»ó½Â0.03,,
2017.08.08,-,-,5.54,4.38,-/td>,4.96,4.96,-
,,,,,,ÇÏ¶ô-0.01,,
2017.08.07,-,-,5.55,4.39,-/td>,4.97,4.95,-
,,,,,,»ó½Â0.01,,
2017.08.04,-,-,5.54,4.38,-/td>,4.96,4.96,-
,,,,,,»ó½Â0.01,,
2017.08.03,-,-,5.53,4.37,-/td>,4.95,4.94,-
2017.08.02,-,-,5.53,4.37,-/td>,4.95,4.92,-
,,,,,,»ó½Â0.02,,
2017.08.01,-,-,5.51,4.35,-/td>,4.93,4.94,-
,,,,,,ÇÏ¶ô-0.01,,
2017.07.31,-,-,5.52,4.36,-/td>,4.94,4.92,-
,,,,,,»ó½Â0.02,,
2017.07.28,-,-,5.50,4.34,-/td>,4.92,4.90,-
,,,,,,»ó½Â0.02,,
2017.07.27,-,-,5.48,4.32,-/td>,4.90,4.93,-
,,,,,,ÇÏ¶ô-0.02,,
2017.07.26,-,-,5.50,4.34,-/td>,4.92,4.91,-
,,,,,,»ó½Â0.01,,
2017.07.25,-,-,5.49,4.33,-/td>,4.91,4.91,-
,,,,,,ÇÏ¶ô-0.02,,
2017.07.24,-,-,5.51,4.35,-/td>,4.93,4.93,-
,,,,,,ÇÏ¶ô-0.01,,
2017.07.21,-,-,5.52,4.36,-/td>,4.94,4.95,-
2017.07.20,-,-,5.52,4.36,-/td>,4.94,4.93,-
,,,,,,ÇÏ¶ô-0.01,,
2017.07.19,-,-,5.53,4.37,-/td>,4.95,4.96,-
,,,,,,ÇÏ¶ô-0.01,,
2017.07.18,-,-,5.54,4.38,-/td>,4.96,4.96,-
,,,,,,ÇÏ¶ô-0.01,,
2017.07.17,-,-,5.55,4.39,-/td>,4.97,5.00,-
,,,,,,ÇÏ¶ô-0.02,,
2017.07.14,-,-,5.58,4.40,-/td>,4.99,5.01,-
,,,,,,ÇÏ¶ô-0.02,,
2017.07.13,-,-,5.60,4.42,-/td>,5.01,5.04,-
,,,,,,ÇÏ¶ô-0.03,,
2017.07.12,-,-,5.63,4.45,-/td>,5.04,5.06,-
,,,,,,ÇÏ¶ô-0.02,,
2017.07.11,-,-,5.66,4.46,-/td>,5.06,5.06,-
,,,,,,ÇÏ¶ô-0.02,,
2017.07.10,-,-,5.68,4.48,-/td>,5.08,5.09,-
,,,,,,»ó½Â0.01,,
2017.07.07,-,-,5.67,4.47,-/td>,5.07,5.07,-
,,,,,,»ó½Â0.01,,
2017.07.06,-,-,5.66,4.46,-/td>,5.06,5.05,-
2017.07.05,-,-,5.66,4.46,-/td>,5.06,5.05,-
2017.07.04,-,-,5.66,4.46,-/td>,5.06,5.04,-
,,,,,,»ó½Â0.02,,
2017.07.03,-,-,5.63,4.45,-/td>,5.04,5.03,-
2017.06.30,-,-,5.63,4.45,-/td>,5.04,5.01,-
,,,,,,»ó½Â0.03,,
2017.06.29,-,-,5.60,4.42,-/td>,5.01,5.02,-
,,,,,,ÇÏ¶ô-0.01,,
2017.06.28,-,-,5.61,4.43,-/td>,5.02,5.00,-
,,,,,,»ó½Â0.03,,
2017.06.27,-,-,5.58,4.40,-/td>,4.99,5.00,-
,,,,,,ÇÏ¶ô-0.01,,
2017.06.26,-,-,5.59,4.41,-/td>,5.00,5.02,-
,,,,,,ÇÏ¶ô-0.01,,
2017.06.23,-,-,5.60,4.42,-/td>,5.01,5.02,-
,,,,,,ÇÏ¶ô-0.03,,
2017.06.22,-,-,5.63,4.45,-/td>,5.04,5.03,-
,,,,,,»ó½Â0.02,,
2017.06.21,-,-,5.61,4.43,-/td>,5.02,5.00,-
,,,,,,»ó½Â0.02,,
2017.06.20,-,-,5.59,4.41,-/td>,5.00,4.98,-
,,,,,,»ó½Â0.01,,
2017.06.19,-,-,5.58,4.40,-/td>,4.99,4.99,-
,,,,,,»ó½Â0.01,,
2017.06.16,-,-,5.57,4.39,-/td>,4.98,4.95,-
,,,,,,»ó½Â0.04,,
2017.06.15,-,-,5.52,4.36,-/td>,4.94,4.96,-
,,,,,,ÇÏ¶ô-0.02,,
2017.06.14,-,-,5.54,4.38,-/td>,4.96,4.97,-
,,,,,,ÇÏ¶ô-0.02,,
2017.06.13,-,-,5.57,4.39,-/td>,4.98,4.96,-
,,,,,,»ó½Â0.02,,
2017.06.12,-,-,5.54,4.38,-/td>,4.96,4.94,-
,,,,,,»ó½Â0.01,,
2017.06.09,-,-,5.53,4.37,-/td>,4.95,4.96,-
2017.06.08,-,-,5.53,4.37,-/td>,4.95,4.94,-
,,,,,,»ó½Â0.03,,
2017.06.07,-,-,5.50,4.34,-/td>,4.92,4.92,-
2017.06.05,-,-,5.50,4.34,-/td>,4.92,4.93,-
,,,,,,ÇÏ¶ô-0.01,,
2017.06.02,-,-,5.51,4.35,-/td>,4.93,4.93,-
2017.06.01,-,-,5.51,4.35,-/td>,4.93,4.94,-
,,,,,,ÇÏ¶ô-0.02,,
2017.05.31,-,-,5.53,4.37,-/td>,4.95,4.95,-
,,,,,,»ó½Â0.01,,
2017.05.30,-,-,5.52,4.36,-/td>,4.94,4.93,-
,,,,,,»ó½Â0.01,,
2017.05.29,-,-,5.51,4.35,-/td>,4.93,4.93,-
2017.05.26,-,-,5.51,4.35,-/td>,4.93,4.93,-
,,,,,,ÇÏ¶ô-0.01,,
2017.05.25,-,-,5.52,4.36,-/td>,4.94,4.97,-
,,,,,,ÇÏ¶ô-0.03,,
2017.05.24,-,-,5.55,4.39,-/td>,4.97,4.94,-
,,,,,,»ó½Â0.04,,
2017.05.23,-,-,5.51,4.35,-/td>,4.93,4.92,-
,,,,,,ÇÏ¶ô-0.01,,
2017.05.22,-,-,5.52,4.36,-/td>,4.94,4.98,-
,,,,,,ÇÏ¶ô-0.03,,
2017.05.19,-,-,5.55,4.39,-/td>,4.97,4.96,-
,,,,,,»ó½Â0.01,,
2017.05.18,-,-,5.54,4.38,-/td>,4.96,4.93,-
,,,,,,»ó½Â0.05,,
2017.05.17,-,-,5.49,4.33,-/td>,4.91,4.93,-
,,,,,,ÇÏ¶ô-0.02,,
2017.05.16,-,-,5.51,4.35,-/td>,4.93,4.96,-
,,,,,,ÇÏ¶ô-0.03,,
2017.05.15,-,-,5.54,4.38,-/td>,4.96,4.97,-
,,,,,,»ó½Â0.01,,
2017.05.12,-,-,5.53,4.37,-/td>,4.95,4.97,-
,,,,,,ÇÏ¶ô-0.03,,
2017.05.11,-,-,5.57,4.39,-/td>,4.98,4.99,-
,,,,,,ÇÏ¶ô-0.02,,
2017.05.10,-,-,5.59,4.41,-/td>,5.00,4.98,-
,,,,,,»ó½Â0.01,,
2017.05.08,-,-,5.58,4.40,-/td>,4.99,4.98,-
,,,,,,»ó½Â0.02,,
2017.05.04,-,-,5.55,4.39,-/td>,4.97,4.97,-
,,,,,,ÇÏ¶ô-0.01,,
2017.05.02,-,-,5.57,4.39,-/td>,4.98,4.98,-
,,,,,,ÇÏ¶ô-0.01,,
2017.04.28,-,-,5.58,4.40,-/td>,4.99,4.97,-
,,,,,,»ó½Â0.01,,
2017.04.27,-,-,5.57,4.39,-/td>,4.98,4.95,-
,,,,,,»ó½Â0.03,,
2017.04.26,-,-,5.53,4.37,-/td>,4.95,4.97,-
,,,,,,ÇÏ¶ô-0.04,,
2017.04.25,-,-,5.58,4.40,-/td>,4.99,4.98,-
,,,,,,»ó½Â0.02,,
2017.04.24,-,-,5.55,4.39,-/td>,4.97,5.00,-
,,,,,,ÇÏ¶ô-0.03,,
2017.04.21,-,-,5.59,4.41,-/td>,5.00,5.02,-
,,,,,,ÇÏ¶ô-0.03,,
2017.04.20,-,-,5.62,4.44,-/td>,5.03,5.01,-
,,,,,,»ó½Â0.02,,
2017.04.19,-,-,5.60,4.42,-/td>,5.01,5.01,-
,,,,,,»ó½Â0.02,,
2017.04.18,-,-,5.58,4.40,-/td>,4.99,5.00,-
2017.04.17,-,-,5.58,4.40,-/td>,4.99,5.00,-
,,,,,,ÇÏ¶ô-0.03,,
2017.04.14,-,-,5.61,4.43,-/td>,5.02,4.99,-
,,,,,,»ó½Â0.03,,
2017.04.13,-,-,5.58,4.40,-/td>,4.99,5.05,-
,,,,,,ÇÏ¶ô-0.05,,
2017.04.12,-,-,5.63,4.45,-/td>,5.04,5.06,-
,,,,,,»ó½Â0.01,,
2017.04.11,-,-,5.62,4.44,-/td>,5.03,5.03,-
,,,,,,»ó½Â0.02,,
2017.04.10,-,-,5.60,4.42,-/td>,5.01,5.00,-
,,,,,,»ó½Â0.03,,
2017.04.07,-,-,5.57,4.39,-/td>,4.98,4.98,-
,,,,,,»ó½Â0.01,,
2017.04.06,-,-,5.55,4.39,-/td>,4.97,4.95,-
,,,,,,»ó½Â0.01,,
2017.04.05,-,-,5.54,4.38,-/td>,4.96,4.93,-
,,,,,,»ó½Â0.03,,
2017.04.04,-,-,5.51,4.35,-/td>,4.93,4.90,-
,,,,,,»ó½Â0.02,,
2017.04.03,-,-,5.49,4.33,-/td>,4.91,4.92,-
2017.03.31,-,-,5.49,4.33,-/td>,4.91,4.90,-
,,,,,,»ó½Â0.03,,
2017.03.30,-,-,5.45,4.31,-/td>,4.88,4.89,-
,,,,,,ÇÏ¶ô-0.02,,
2017.03.29,-,-,5.48,4.32,-/td>,4.90,4.88,-
,,,,,,»ó½Â0.02,,
2017.03.28,-,-,5.45,4.31,-/td>,4.88,4.89,-
,,,,,,ÇÏ¶ô-0.01,,
2017.03.27,-,-,5.47,4.31,-/td>,4.89,4.93,-
,,,,,,ÇÏ¶ô-0.03,,
2017.03.24,-,-,5.50,4.34,-/td>,4.92,4.91,-
,,,,,,»ó½Â0.01,,
2017.03.23,-,-,5.49,4.33,-/td>,4.91,4.93,-
,,,,,,ÇÏ¶ô-0.03,,
2017.03.22,-,-,5.52,4.36,-/td>,4.94,4.91,-
,,,,,,»ó½Â0.06,,
2017.03.21,-,-,5.45,4.31,-/td>,4.88,4.93,-
,,,,,,ÇÏ¶ô-0.08,,
2017.03.20,-,-,5.54,4.38,-/td>,4.96,4.97,-
,,,,,,»ó½Â0.01,,
2017.03.17,-,-,5.53,4.37,-/td>,4.95,4.97,-
2017.03.16,-,-,5.53,4.37,-/td>,4.95,5.02,-
,,,,,,ÇÏ¶ô-0.07,,
2017.03.15,-,-,5.61,4.43,-/td>,5.02,5.03,-
,,,,,,ÇÏ¶ô-0.01,,
2017.03.14,-,-,5.62,4.44,-/td>,5.03,5.03,-
,,,,,,ÇÏ¶ô-0.01,,
2017.03.13,-,-,5.63,4.45,-/td>,5.04,5.08,-
,,,,,,ÇÏ¶ô-0.03,,
2017.03.10,-,-,5.67,4.47,-/td>,5.07,5.07,-
2017.03.09,-,-,5.67,4.47,-/td>,5.07,5.03,-
,,,,,,»ó½Â0.02,,
2017.03.08,-,-,5.64,4.46,-/td>,5.05,5.05,-
,,,,,,ÇÏ¶ô-0.01,,
2017.03.07,-,-,5.66,4.46,-/td>,5.06,5.07,-
,,,,,,»ó½Â0.02,,
2017.03.06,-,-,5.63,4.45,-/td>,5.04,5.05,-
,,,,,,ÇÏ¶ô-0.01,,
2017.03.03,-,-,5.64,4.46,-/td>,5.05,5.00,-
,,,,,,»ó½Â0.02,,
2017.03.02,-,-,5.62,4.44,-/td>,5.03,4.97,-
,,,,,,»ó½Â0.06,,
2017.02.28,-,-,5.55,4.39,-/td>,4.97,4.97,-
2017.02.27,-,-,5.55,4.39,-/td>,4.97,4.96,-
,,,,,,»ó½Â0.01,,
2017.02.24,-,-,5.54,4.38,-/td>,4.96,4.99,-
,,,,,,ÇÏ¶ô-0.03,,
2017.02.23,-,-,5.58,4.40,-/td>,4.99,5.00,-
,,,,,,ÇÏ¶ô-0.01,,
2017.02.22,-,-,5.59,4.41,-/td>,5.00,5.02,-
,,,,,,ÇÏ¶ô-0.01,,
2017.02.21,-,-,5.60,4.42,-/td>,5.01,5.03,-
,,,,,,ÇÏ¶ô-0.04,,
2017.02.20,-,-,5.64,4.46,-/td>,5.05,5.02,-
,,,,,,»ó½Â0.02,,
2017.02.17,-,-,5.62,4.44,-/td>,5.03,5.00,-
,,,,,,»ó½Â0.05,,
2017.02.16,-,-,5.57,4.39,-/td>,4.98,5.01,-
,,,,,,ÇÏ¶ô-0.01,,
2017.02.15,-,-,5.58,4.40,-/td>,4.99,5.03,-
,,,,,,ÇÏ¶ô-0.08,,
2017.02.14,-,-,5.67,4.47,-/td>,5.07,5.08,-
,,,,,,ÇÏ¶ô-0.01,,
2017.02.13,-,-,5.68,4.48,-/td>,5.08,5.08,-
2017.02.10,-,-,5.68,4.48,-/td>,5.08,5.05,-
,,,,,,»ó½Â0.02,,
2017.02.09,-,-,5.66,4.46,-/td>,5.06,5.06,-
2017.02.08,-,-,5.66,4.46,-/td>,5.06,5.05,-
,,,,,,»ó½Â0.04,,
2017.02.07,-,-,5.61,4.43,-/td>,5.02,5.04,-
,,,,,,ÇÏ¶ô-0.02,,
2017.02.06,-,-,5.63,4.45,-/td>,5.04,5.07,-
,,,,,,ÇÏ¶ô-0.04,,
2017.02.03,-,-,5.68,4.48,-/td>,5.08,5.08,-
,,,,,,ÇÏ¶ô-0.02,,
2017.02.02,-,-,5.70,4.50,-/td>,5.10,5.11,-
2017.02.01,-,-,5.70,4.50,-/td>,5.10,5.16,-
,,,,,,ÇÏ¶ô-0.06,,
2017.01.31,-,-,5.77,4.55,-/td>,5.16,5.12,-
,,,,,,»ó½Â0.03,,
2017.01.26,-,-,5.73,4.53,-/td>,5.13,5.16,-
,,,,,,ÇÏ¶ô-0.05,,
2017.01.25,-,-,5.79,4.57,-/td>,5.18,5.15,-
,,,,,,»ó½Â0.03,,
2017.01.24,-,-,5.76,4.54,-/td>,5.15,5.17,-
,,,,,,ÇÏ¶ô-0.03,,
2017.01.23,-,-,5.79,4.57,-/td>,5.18,5.19,-
,,,,,,ÇÏ¶ô-0.01,,
2017.01.20,-,-,5.80,4.58,-/td>,5.19,5.22,-
,,,,,,ÇÏ¶ô-0.01,,
2017.01.19,-,-,5.81,4.59,-/td>,5.20,5.16,-
,,,,,,»ó½Â0.05,,
2017.01.18,-,-,5.76,4.54,-/td>,5.15,5.23,-
,,,,,,ÇÏ¶ô-0.10,,
2017.01.17,-,-,5.87,4.63,-/td>,5.25,5.23,-
,,,,,,»ó½Â0.04,,
2017.01.16,-,-,5.82,4.60,-/td>,5.21,5.22,-
,,,,,,»ó½Â0.01,,
2017.01.13,-,-,5.81,4.59,-/td>,5.20,5.24,-
,,,,,,ÇÏ¶ô-0.01,,
2017.01.12,-,-,5.82,4.60,-/td>,5.21,5.30,-
,,,,,,ÇÏ¶ô-0.10,,
2017.01.11,-,-,5.94,4.68,-/td>,5.31,5.31,-
,,,,,,ÇÏ¶ô-0.02,,
2017.01.10,-,-,5.96,4.70,-/td>,5.33,5.34,-
,,,,,,»ó½Â0.01,,
2017.01.09,-,-,5.95,4.69,-/td>,5.32,5.27,-
,,,,,,»ó½Â0.10,,
2017.01.06,-,-,5.83,4.61,-/td>,5.22,5.25,-
,,,,,,ÇÏ¶ô-0.02,,
2017.01.05,-,-,5.86,4.62,-/td>,5.24,5.31,-
,,,,,,ÇÏ¶ô-0.07,,
2017.01.04,-,-,5.94,4.68,-/td>,5.31,5.30,-
,,,,,,»ó½Â0.01,,
2017.01.03,-,-,5.92,4.68,-/td>,5.30,5.30,-
,,,,,,ÇÏ¶ô-0.01,,
2017.01.02,-,-,5.94,4.68,-/td>,5.31,5.31,-
2016.12.30,-,-,5.94,4.68,-/td>,5.31,5.31,-
2016.12.29,-,-,5.94,4.68,-/td>,5.31,5.30,-
,,,,,,ÇÏ¶ô-0.01,,
2016.12.28,-,-,5.95,4.69,-/td>,5.32,5.29,-
,,,,,,»ó½Â0.03,,
2016.12.27,-,-,5.91,4.67,-/td>,5.29,5.27,-
2016.12.26,-,-,5.91,4.67,-/td>,5.29,5.29,-
2016.12.23,-,-,5.91,4.67,-/td>,5.29,5.26,-
,,,,,,»ó½Â0.02,,
2016.12.22,-,-,5.89,4.65,-/td>,5.27,5.25,-
,,,,,,»ó½Â0.03,,
2016.12.21,-,-,5.86,4.62,-/td>,5.24,5.23,-
,,,,,,»ó½Â0.02,,
2016.12.20,-,-,5.83,4.61,-/td>,5.22,5.21,-
,,,,,,»ó½Â0.02,,
2016.12.19,-,-,5.81,4.59,-/td>,5.20,5.20,-
2016.12.16,-,-,5.81,4.59,-/td>,5.20,5.19,-
2016.12.15,-,-,5.81,4.59,-/td>,5.20,5.14,-
,,,,,,»ó½Â0.06,,
2016.12.14,-,-,5.75,4.53,-/td>,5.14,5.14,-
,,,,,,ÇÏ¶ô-0.01,,
2016.12.13,-,-,5.76,4.54,-/td>,5.15,5.17,-
,,,,,,ÇÏ¶ô-0.03,,
2016.12.12,-,-,5.79,4.57,-/td>,5.18,5.16,-
,,,,,,»ó½Â0.03,,
2016.12.09,-,-,5.76,4.54,-/td>,5.15,5.12,-
,,,,,,»ó½Â0.06,,
2016.12.08,-,-,5.69,4.49,-/td>,5.09,5.15,-
,,,,,,ÇÏ¶ô-0.07,,
2016.12.07,-,-,5.77,4.55,-/td>,5.16,5.15,-
,,,,,,»ó½Â0.02,,
2016.12.06,-,-,5.75,4.53,-/td>,5.14,5.17,-
,,,,,,ÇÏ¶ô-0.03,,
2016.12.05,-,-,5.78,4.56,-/td>,5.17,5.16,-
,,,,,,»ó½Â0.03,,
2016.12.02,-,-,5.75,4.53,-/td>,5.14,5.17,-
,,,,,,ÇÏ¶ô-0.04,,
2016.12.01,-,-,5.79,4.57,-/td>,5.18,5.15,-
,,,,,,»ó½Â0.02,,
2016.11.30,-,-,5.77,4.55,-/td>,5.16,5.15,-
,,,,,,»ó½Â0.01,,
2016.11.29,-,-,5.76,4.54,-/td>,5.15,5.15,-
,,,,,,ÇÏ¶ô-0.01,,
2016.11.28,-,-,5.77,4.55,-/td>,5.16,5.18,-
2016.11.25,-,-,5.77,4.55,-/td>,5.16,5.19,-
,,,,,,ÇÏ¶ô-0.07,,
2016.11.24,-,-,5.85,4.61,-/td>,5.23,5.19,-
,,,,,,»ó½Â0.03,,
2016.11.23,-,-,5.81,4.59,-/td>,5.20,5.22,-
,,,,,,ÇÏ¶ô-0.02,,
2016.11.22,-,-,5.83,4.61,-/td>,5.22,5.25,-
,,,,,,ÇÏ¶ô-0.05,,
2016.11.21,-,-,5.89,4.65,-/td>,5.27,5.26,-
,,,,,,»ó½Â0.02,,
2016.11.18,-,-,5.87,4.63,-/td>,5.25,5.24,-
,,,,,,»ó½Â0.02,,
2016.11.17,-,-,5.85,4.61,-/td>,5.23,5.21,-
2016.11.16,-,-,5.85,4.61,-/td>,5.23,5.23,-
,,,,,,»ó½Â0.05,,
2016.11.15,-,-,5.79,4.57,-/td>,5.18,5.23,-
,,,,,,ÇÏ¶ô-0.05,,
2016.11.14,-,-,5.85,4.61,-/td>,5.23,5.21,-
,,,,,,»ó½Â0.03,,
2016.11.11,-,-,5.81,4.59,-/td>,5.20,5.16,-
,,,,,,»ó½Â0.04,,
2016.11.10,-,-,5.77,4.55,-/td>,5.16,5.13,-
,,,,,,»ó½Â0.02,,
2016.11.09,-,-,5.75,4.53,-/td>,5.14,5.09,-
,,,,,,»ó½Â0.05,,
2016.11.08,-,-,5.69,4.49,-/td>,5.09,5.11,-
,,,,,,ÇÏ¶ô-0.01,,
2016.11.07,-,-,5.70,4.50,-/td>,5.10,5.12,-
,,,,,,ÇÏ¶ô-0.05,,
